route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
396,0000001642024090920250612,0004214132024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214142024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000001642024090920250612,0004214152024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000001642024090920250612,0004214162024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000001642024090920250612,0004214172024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214182024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000001642024090920250612,0004214192024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214202024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000001642024090920250612,0004214212024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000001642024090920250612,0004214222024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214232024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214242024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000001642024090920250612,0004214252024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000001642024090920250612,0004214262024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000001642024090920250612,0004214272024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214282024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000001642024090920250612,0004214292024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214302024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214312024090920250612,Conci "Villazzano 3",0,D551_T0333_Andata_(Camparta_Meano_2)_sub1,1
396,0000001642024090920250612,0004214322024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214332024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000001642024090920250612,0004214342024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214352024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000001642024090920250612,0004214362024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214372024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000001642024090920250612,0004214382024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000001642024090920250612,0004214392024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000001642024090920250612,0004214402024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000001642024090920250612,0004214412024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000001642024090920250612,0004214422024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000001642024090920250612,0004214432024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000001642024090920250612,0004214442024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000001642024090920250612,0004214452024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000001642024090920250612,0004214462024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000001642024090920250612,0004214472024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000001642024090920250612,0004214482024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000001642024090920250612,0004214502024090920250612,Conci "Villazzano 3",0,D551_T0333_Andata_(Camparta_Meano_2)_sub1,1
396,0000001642024090920250612,0004214512024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214522024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000001642024090920250612,0004214532024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214542024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000001642024090920250612,0004214552024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214562024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000001642024090920250612,0004214572024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000001642024090920250612,0004214582024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000001642024090920250612,0004214592024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000001642024090920250612,0004214602024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
408,0000000102024090920250612,0004214622024090920250612,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000001642024090920250612,0004214632024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000001642024090920250612,0004214642024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000001642024090920250612,0004214652024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000001642024090920250612,0004214662024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000001642024090920250612,0004214672024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000001642024090920250612,0004214682024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000001642024090920250612,0004214692024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000001642024090920250612,0004214702024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000001642024090920250612,0004214712024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000001642024090920250612,0004214722024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000001642024090920250612,0004214732024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000001642024090920250612,0004214742024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000001642024090920250612,0004214752024090920250612,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000001642024090920250612,0004214762024090920250612,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000001642024090920250612,0004214772024090920250612,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000001642024090920250612,0004214782024090920250612,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000001642024090920250612,0004214792024090920250612,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000001642024090920250612,0004214802024090920250612,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000001642024090920250612,0004214812024090920250612,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000001642024090920250612,0004214822024090920250612,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000001642024090920250612,0004214832024090920250612,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000001642024090920250612,0004214842024090920250612,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000001642024090920250612,0004214852024090920250612,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
408,0000001642024090920250612,0004214862024090920250612,Piazza Dante "Dogana",1,D188_F1022a_Ritorno_sub1,1
541,0000000102024090920250612,0004215722024090920250612,Gabbiolo Capolinea,0,D634_T0657_Andata_sub2,1
539,0000000022024090920250612,0004215742024090920250612,Gardolo P.Le Neufahrn Sud,1,D590_T0434_Ritorno_sub2,1
411,0000000022024090920250612,0004215752024090920250612,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000000022024090920250612,0004215762024090920250612,Piazza Dante "Pal. Regione",1,D714_T1202_Ritorno_PRINCIPALE_sub1,1
415,0000000032024090920250612,0004215802024090920250612,Belvedere,0,D729_T1401_Andata_PRINCIPALE_sub1,1
404,0000000032024090920250612,0004215812024090920250612,Piazza Dante "Dogana",1,D663_T0878a_Ritorno_sub1,1
406,0000000102024090920250612,0004215832024090920250612,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004217932024090920250612,Gardolo "Materna Paludi",1,D648_T0714_Ritorno_sub1,1
411,0000000022024090920250612,0004218262024090920250612,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
406,0000001642024090920250612,0004218272024090920250612,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
411,0000001642024090920250612,0004219132024090920250612,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000001642024090920250612,0004219142024090920250612,Piazza Dante "Pal. Regione",1,D714_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000102024090920250612,0004219152024090920250612,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000000102024090920250612,0004219162024090920250612,Piazza Dante "Pal. Regione",1,D714_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000052024090920250612,0004219192024090920250612,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052024090920250612,0004219202024090920250612,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052024090920250612,0004219212024090920250612,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052024090920250612,0004219252024090920250612,Piazza Dante "Pal. Regione",1,D716_T1212_Ritorno_sub2,1
411,0000000052024090920250612,0004219262024090920250612,Piazza Dante "Pal. Regione",1,D716_T1212_Ritorno_sub2,1
411,0000000052024090920250612,0004219302024090920250612,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052024090920250612,0004219312024090920250612,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052024090920250612,0004219322024090920250612,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052024090920250612,0004219352024090920250612,Piazza Dante "Pal. Regione",1,D716_T1212_Ritorno_sub2,1
411,0000000052024090920250612,0004219362024090920250612,Piazza Dante "Pal. Regione",1,D716_T1212_Ritorno_sub2,1
411,0000000052024090920250612,0004219372024090920250612,Piazza Dante "Pal. Regione",1,D716_T1212_Ritorno_sub2,1
404,0000000052024090920250612,0004219962024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004219972024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004219982024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004219992024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004220002024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004220012024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004220022024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004220032024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004220042024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004220052024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004220062024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004220072024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004220082024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004220092024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004220102024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004220112024090920250612,Mattarello Sud,0,D182_F0885_Andata_BASSA_sub1,1
404,0000000052024090920250612,0004220122024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220132024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220142024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220152024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220162024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220172024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220182024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220192024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220202024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220212024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220222024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220232024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220242024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220252024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220262024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220272024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
404,0000000052024090920250612,0004220282024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
400,0000000252024090920250612,0004221242024090920250612,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000532024090920250612,0004221252024090920250612,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000252024090920250612,0004221262024090920250612,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000532024090920250612,0004221272024090920250612,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000252024090920250612,0004221292024090920250612,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000252024090920250612,0004221302024090920250612,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000532024090920250612,0004221322024090920250612,Povo "Polo Sociale" Cap.,0,D600_T0521i_Andata_sub1,1
535,0000000532024090920250612,0004221332024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000532024090920250612,0004221342024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000532024090920250612,0004221352024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
400,0000000532024090920250612,0004221362024090920250612,Piazza Dante "Dogana",1,D612_T0542a_Ritorno_sub2,1
400,0000000092024090920250612,0004221402024090920250612,Piazza Dante "Dogana",1,D602_T0522k_Ritorno_sub1,1
400,0000000092024090920250612,0004221412024090920250612,Piazza Dante "Dogana",1,D602_T0522k_Ritorno_sub1,1
400,0000000092024090920250612,0004221422024090920250612,Piazza Dante "Dogana",1,D602_T0522k_Ritorno_sub1,1
400,0000000092024090920250612,0004221432024090920250612,Piazza Dante "Dogana",1,D602_T0522k_Ritorno_sub1,1
400,0000000092024090920250612,0004221442024090920250612,Povo "Polo Sociale" Cap.,0,D600_T0521i_Andata_sub1,1
400,0000000092024090920250612,0004221452024090920250612,Povo "Polo Sociale" Cap.,0,D600_T0521i_Andata_sub1,1
400,0000000092024090920250612,0004221462024090920250612,Povo "Polo Sociale" Cap.,0,D600_T0521i_Andata_sub1,1
535,0000000532024090920250612,0004221492024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000532024090920250612,0004221502024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000532024090920250612,0004221512024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
400,0000000532024090920250612,0004221522024090920250612,Piazza Dante "Dogana",1,D612_T0542a_Ritorno_sub2,1
400,0000000532024090920250612,0004221532024090920250612,Piazza Dante "Dogana",1,D612_T0542a_Ritorno_sub2,1
400,0000000532024090920250612,0004221542024090920250612,Piazza Dante "Dogana",1,D612_T0542a_Ritorno_sub2,1
400,0000000532024090920250612,0004221552024090920250612,Piazza Dante "Dogana",1,D602_T0522k_Ritorno_sub1,1
400,0000000532024090920250612,0004221562024090920250612,Piazza Dante "Dogana",1,D602_T0522k_Ritorno_sub1,1
400,0000000532024090920250612,0004221572024090920250612,Piazza Dante "Dogana",1,D602_T0522k_Ritorno_sub1,1
400,0000000532024090920250612,0004221582024090920250612,Povo "Polo Sociale" Cap.,0,D600_T0521i_Andata_sub1,1
400,0000000532024090920250612,0004221592024090920250612,Povo "Polo Sociale" Cap.,0,D600_T0521i_Andata_sub1,1
400,0000000532024090920250612,0004221602024090920250612,Povo "Polo Sociale" Cap.,0,D600_T0521i_Andata_sub1,1
400,0000000532024090920250612,0004221632024090920250612,Povo "Polo Sociale" Cap.,0,D600_T0521i_Andata_sub1,1
400,0000000532024090920250612,0004221642024090920250612,Povo "Polo Sociale" Cap.,0,D600_T0521i_Andata_sub1,1
400,0000000532024090920250612,0004221662024090920250612,Piazza Dante "Dogana",1,D602_T0522k_Ritorno_sub1,1
535,0000000532024090920250612,0004221672024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000532024090920250612,0004221682024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000532024090920250612,0004221692024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
400,0000000532024090920250612,0004221702024090920250612,Piazza Dante "Dogana",1,D612_T0542a_Ritorno_sub2,1
400,0000000532024090920250612,0004221732024090920250612,Piazza Dante "Dogana",1,D602_T0522k_Ritorno_sub1,1
